Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
86,"Mark R. Schleiss, Juan C. Lacayo, Yasmine Belkaid, Alistair McGregor, Greg Stroup, Jon Rayner, Kimberly Alterson, Jeffrey D. Chulay, Jonathan F. Smith","Preconceptual Administration of an Alphavirus Replicon UL83 (pp65 Homolog) Vaccine Induces Humoral and Cellular Immunity and Improves Pregnancy Outcome in the Guinea Pig Model of Congenital Cytomegalovirus Infection",2007,"The Journal of Infectious Diseases","Oxford University Press","https://academic.oup.com/jid/article-abstract/195/6/789/877071","",100,"2020-05-13 17:15:34","Journal article","10.1086/511982","","",195,6,789,798,86,6.62,10,9,13,"Development of a vaccine against congenital cytomegalovirus (CMV) infection is a major public health priority. We report the use of a propagation-defective, single-cycle, RNA replicon vector system, derived from an attenuated strain of the alphavirus Venezuelan equine encephalitis virus, to produce virus-like replicon particles (VRPs) expressing GP83, the guinea pig CMV (GPCMV) homolog of the human CMV pp65 phosphoprotein. Vaccination with VRP-GP83 induced antibodies and CD4 + and CD8 + T cell responses in GPCMV-seronegative female guinea pigs. Guinea pigs immunized with VRP-GP83 vaccine or with a VRP vaccine expressing influenza hemagglutinin (VRP-HA) were bred for pregnancy and subsequent GPCMV challenge during the early third trimester. Dams vaccinated with VRP-GP83 had improved pregnancy outcomes, compared with dams vaccinated with the VRP-HA control. For VRP-GP83-vaccinated dams, there were 28 live pups and 4 dead pups (13% mortality) among 10 evaluable litters, compared with 9 live pups and 12 dead pups (57% mortality) among 8 evaluable litters in the VRP-HA-vaccinated group (P<.001, Fisher's exact test). Improved pregnancy outcome was accompanied by reductions in maternal blood viral load, measured by real-time polymerase chain reaction. These results indicate that cell-mediated immune responses directed against a CMV matrix protein can protect against congenital CMV infection and disease."
91,"Timothy W. Hand, Ivan Vujkovic-Cvijin, Vanessa K. Ridaura, Yasmine Belkaid","Linking the Microbiota, Chronic Disease, and the Immune System",2016,"Trends in Endocrinology and Metabolism","Trends Endocrinol Metab","https://www.cell.com/trends/endocrinology-metabolism/fulltext/S1043-2760(16)30106-0","",101,"2020-05-13 17:15:34","Journal article","10.1016/J.TEM.2016.08.003","","",27,12,831,843,91,22.75,23,4,4,"Chronic inflammatory diseases (CIDs) are the most important causes of mortality in the world today and are on the rise. We now know that immune-driven inflammation is critical in the etiology of these diseases, though the environmental triggers and cellular mechanisms that lead to their development are still mysterious. Many CIDs are associated with significant shifts in the microbiota toward inflammatory configurations, which can affect the host both by inducing local and systemic inflammation and by alterations in microbiota-derived metabolites. This review discusses recent findings suggesting that shifts in the microbiota may contribute to chronic disease via effects on the immune system."
65,"Peter Zanvit, Joanne E. Konkel, Joanne E. Konkel, Xue Jiao, Xue Jiao, Shimpei Kasagi, Dunfang Zhang, Dunfang Zhang, Ruiqing Wu, Ruiqing Wu, Cheryl Chia, Nadim J. Ajami, Daniel P. Smith, Joseph F. Petrosino, Brittany Abbatiello, Hiroko Nakatsukasa, Qianming Chen, Yasmine Belkaid, Zi Jiang Chen, Wanjun Chen","Antibiotics in neonatal life increase murine susceptibility to experimental psoriasis",2015,"Nature Communications","Nature Publishing Group","http://europepmc.org/articles/PMC4598725","",102,"2020-05-13 17:15:34","Journal article","10.1038/NCOMMS9424","","",6,1,8424,8424,65,13.00,7,20,5,"Commensal microbes are necessary for proper development of the immune system. Here Zanvit et al. show that neonatal antibiotics treatment causes long-term changes in the gut and skin microbiomes, and exacerbates immune-mediated skin pathology at adult age in mouse experimental models of psoriasis."
66,"Chao Zhong, Kairong Cui, Christoph Wilhelm, Christoph Wilhelm, Gangqing Hu, Kairui Mao, Yasmine Belkaid, Keji Zhao, Jinfang Zhu","Group 3 innate lymphoid cells continuously require the transcription factor GATA-3 after commitment",2016,"Nature Immunology","Nature Publishing Group","http://europepmc.org/abstract/MED/26595886","",103,"2020-05-13 17:15:34","Journal article","10.1038/NI.3318","","",17,2,169,178,66,16.50,7,9,4,"Group 3 innate lymphoid cells have low expression of the transcription factor GATA-3. Zhu and colleagues show that despite its low expression, GATA-3 is essential for the homeostasis, further maturation and effector function of lineage-committed group 3 innate lymphoid cells."
62,"N Bouladoux, J A Hall, J A Hall, J R Grainger, L M dos Santos, L M dos Santos, M G Kann, V Nagarajan, D Verthelyi, Y Belkaid","Regulatory role of suppressive motifs from commensal DNA",2012,"Mucosal Immunology","NIH Public Access","http://europepmc.org/articles/PMC3427718","",104,"2020-05-13 17:15:34","Journal article","10.1038/MI.2012.36","","",5,6,623,634,62,7.75,6,10,8,"The microbiota contributes to the induction of both effector and regulatory responses in the gastrointestinal (GI) tract. However, the mechanisms controlling these distinct properties remain poorly understood. We previously showed that commensal DNA promotes intestinal immunity. Here, we find that the capacity of bacterial DNA to stimulate immune responses is species specific and correlated with the frequency of motifs known to exert immunosuppressive function. In particular, we show that the DNA of Lactobacillus species, including various probiotics, is enriched in suppressive motifs able to inhibit lamina propria dendritic cell activation. In addition, immunosuppressive oligonucleotides sustain Treg cell conversion during inflammation and limit pathogen-induced immunopathology and colitis. Altogether, our findings identify DNA-suppressive motifs as a molecular ligand expressed by commensals and support the idea that a balance between stimulatory and regulatory DNA motifs contributes to the induction of controlled immune responses in the GI tract and gut immune homeostasis. Further, our findings suggest that the endogenous regulatory capacity of DNA motifs enriched in some commensal bacteria could be exploited for therapeutic purposes."
54,"Christoph Wilhelm, Christoph Wilhelm, Oliver J. Harrison, Vanessa Schmitt, Martin Pelletier, Sean P. Spencer, Sean P. Spencer, Joseph F. Urban, Michelle Ploch, Thirumalai R. Ramalingam, Richard M. Siegel, Yasmine Belkaid","Critical role of fatty acid metabolism in ILC2-mediated barrier protection during malnutrition and helminth infection",2016,"Journal of Experimental Medicine","Rockefeller University Press","http://europepmc.org/abstract/MED/27432938","",105,"2020-05-13 17:15:34","Journal article","10.1084/JEM.20151448","","",213,8,1409,1418,54,13.50,5,12,4,"Innate lymphoid cells (ILC) play an important role in many immune processes, including control of infections, inflammation, and tissue repair. To date, little is known about the metabolism of ILC and whether these cells can metabolically adapt in response to environmental signals. Here we show that type 2 innate lymphoid cells (ILC2), important mediators of barrier immunity, predominantly depend on fatty acid (FA) metabolism during helminth infection. Further, in situations where an essential nutrient, such as vitamin A, is limited, ILC2 sustain their function and selectively maintain interleukin 13 (IL-13) production via increased acquisition and utilization of FA. Together, these results reveal that ILC2 preferentially use FAs to maintain their function in the context of helminth infection or malnutrition and propose that enhanced FA usage and FA-dependent IL-13 production by ILC2 could represent a host adaptation to maintain barrier immunity under dietary restriction."
78,"Charles F. Anderson, Rosalia Lira, Shaden Kamhawi, Yasmine Belkaid, Thomas A. Wynn, David Sacks","IL-10 and TGF-β Control the Establishment of Persistent and Transmissible Infections Produced by Leishmania tropica in C57BL/6 Mice",2008,"Journal of Immunology","American Association of Immunologists","https://www.ncbi.nlm.nih.gov/pubmed/18322219","",106,"2020-05-13 17:15:34","Journal article","10.4049/JIMMUNOL.180.6.4090","","",180,6,4090,4097,78,6.50,13,6,12,"Leishmania tropica is the causative agent of Old World anthroponotic cutaneous leishmaniasis, which is characterized by lesions that take an extended period of time to heal, often resulting in disfiguring scars, and are more refractory to treatment than leishmaniasis caused by Leishmania major . Immunologic studies involving experimental animal models of L. tropica infection are virtually nonexistent. In the current study, infectious-stage L. tropica were used to establish dermal infections in C57BL/6 and BALB/c mice. In both strains, the lesions were slow to develop and showed minimal pathology. They nonetheless contained a stable number of between 10 4 and 10 5 parasites for over 1 year, which were efficiently picked up by a natural sand fly vector, Phlebotomus sergenti . Control of parasite growth depended on the development of a Th1 response, as C57BL/6 mice genetically deficient in Th1 cytokines and BALB/c mice treated with Abs to IFN-γ harbored significantly more parasites. By contrast, IL-10-deficient mice harbored significantly fewer parasites throughout the infection. To further study the immunologic mechanisms that may prevent efficient clearance of the parasites, IL-10 and TGF-β signaling were abrogated during the chronic phase of infection in wild-type C57BL/6 mice. Distinct from chronic L. major infection, IL-10 blockade alone had no effect on L. tropica , but required simultaneous treatment with anti-TGF-β Abs to promote efficient parasite clearance from the infection site. Thus, chronic infection with L. tropica appears to be established via multiple suppressive factors, which together maintain the host as a long-term reservoir of infection for vector sand flies."
75,"Senad Divanovic, Aurelien Trompette, Lisa K. Petiniot, Jessica L. Allen, Leah M. Flick, Yasmine Belkaid, Rajat Madan, Jennifer J. Haky, Christopher L. Karp","Regulation of TLR4 signaling and the host interface with pathogens and danger: the role of RP105",2007,"Journal of Leukocyte Biology","Society for Leukocyte Biology","https://jlb.onlinelibrary.wiley.com/doi/full/10.1189/jlb.0107021","",107,"2020-05-13 17:15:34","Journal article","10.1189/JLB.0107021","","",82,2,265,271,75,5.77,8,9,13,"As all immune responses have potential for damaging the host, tight regulation of such responses—in amplitude, space, time and charac- ter—is essential for maintaining health and ho- meostasis. It was thus inevitable that the initial wave of papers on the role of Toll-like receptors (TLRs), NOD-like receptors (NLRs) and RIG-I-like receptors (RLRs) in activating innate and adaptive immune responses would be followed by a second wave of reports focusing on the mechanisms re- sponsible for restraining and modulating signaling by these receptors. This overview outlines current knowledge and controversies about the immunobi- ology of the RP105/MD-1 complex, a modulator of the most robustly signaling TLR, TLR4. J. Leu- koc. Biol. 82: 265-271; 2007."
75,"Senad Divanovic, Aurelien Trompette, Sowsan F. Atabani, Rajat Madan, Douglas T. Golenbock, Alberto Visintin, Robert W. Finberg, Alexander Tarakhovsky, Stefanie N. Vogel, Yasmine Belkaid, Evelyn A. Kurt-Jones, Christopher L. Karp","Inhibition of TLR-4/MD-2 signaling by RP105/MD-1",2005,"Journal of Endotoxin Research","SAGE Publications","https://journals.sagepub.com/doi/abs/10.1177/09680519050110061201","",108,"2020-05-13 17:15:34","Journal article","10.1177/09680519050110061201","","",11,6,363,368,75,5.00,8,12,15,"Activation of Toll-like receptor (TLR) signaling by microbial and host molecular signatures is critical to the induction of immune responses. Such signaling is, perforce, kept under tight control. We recently discovered a novel endogenous inhibitor of TLR-4 — RP105. Initially identified as a B-cell-specific molecule with a role in B-cell proliferation in response to RP105 mAb and LPS, RP105 is a TLR-4 homologue. Further, like TLR-4 whose surface expression and signaling depends upon co-expression of the secreted protein MD-2, surface expression of RP105 is dependent upon co-expression of the MD2 homologue, MD-1. Unlike the TLRs, however, RP105 lacks a signaling domain, having the apparent structure of a TLR inhibitor. Further, RP105 is not B-cell-specific; its expression directly mirrors that of TLR-4 on dendritic cells and macrophages. These considerations suggested a role for RP105 as a physiological inhibitor of TLR-4 signaling. Indeed, we have recently found that: (i) RP105 is a specific inhibitor of ..."
57,"Oliver J. Harrison, Jonathan L. Linehan, Han-Yu Shih, Nicolas Bouladoux, Seong-Ji Han, Margery Smelkinson, Shurjo K. Sen, Allyson L. Byrd, Michel Enamorado, Chen Yao, Samira Tamoutounour, Francois Van Laethem, Charlotte Hurabielle, Nicholas Collins, Andrea Paun, Rosalba Salcedo, John J. O’Shea, Yasmine Belkaid","Commensal-specific T cell plasticity promotes rapid tissue adaptation to injury",2019,"Science","American Association for the Advancement of Science","https://science.sciencemag.org/content/363/6422/eaat6280","",109,"2020-05-13 17:15:34","Journal article","10.1126/SCIENCE.AAT6280","","",363,6422,,,57,57.00,6,18,1,"INTRODUCTION Barrier tissues are constitutive targets of environmental stressors and are home to a highly diverse microbiota. When the immune system encounters these noninvasive microbes, one possible result is the induction of cognate T cell responses that control various aspects of tissue function, including antimicrobial defense and tissue repair. Given the extraordinary number of antigens expressed by the microbiota, a substantial fraction of barrier tissue–resident T cells are expected to be commensal-specific, accumulating over time in response to successive exposure to new commensals. Because barrier tissues are defined by the constitutive coexistence of commensals and commensal-reactive lymphocytes, any understanding of tissue homeostasis, response to injury, and tissue-specific pathologies must occur in the context of this fundamental dialog. RATIONALE The skin serves as a primary interface with the environment and is consequently a constitutive target of environmental stressors mediated by physical damage or invasive pathogens. Tissue protection from these challenges relies on rapid and coordinated local responses tailored to both the microenvironment and the nature of the instigating injury. Our study explored whether commensal-specific T cells can act as tissue sentinels, allowing rapid adaptation to defined injuries, and how dysregulation of these responses may have pathogenic consequences. RESULTS Homeostatic encounters with commensal microbes promoted the induction of commensal-specific interleukin-17A (IL-17A)–producing T cells [CD4+ (TH17) and CD8+ (TC17)] that persisted as tissue-resident memory cells. Surprisingly, commensal-specific T cells were characterized by coexpression of classically antagonistic transcription factors (RORγt and GATA-3) that control the respective expression of type 17 and type 2 programs. Consequently, commensal-specific T cells displayed a hybrid chromatin landscape that underlies the coexpression of a broad type 2 transcriptome, including the type 2 effector cytokines IL-5 and IL-13. Notably, during homeostasis, RORγt+ T cells expressed type 2 cytokine mRNA without subsequent protein translation. By contrast, in the context of tissue challenges such as chitin injection or insect bites, commensal-specific RORγt+ T cells were able to produce type 2 cytokines (IL-5 and IL-13). The spontaneous release of type 2 cytokines by these cells was also observed in the context of local defects in immune regulation associated with impaired regulatory T cell function. Alarmins associated with tissue damage and inflammation, such as IL-1, IL-18, IL-25, and IL-33, were able to superimpose a type 2 effector program on both TC17 and TH17 cells in the context of T cell receptor engagement. Using an IL-17A fate-mapping strategy, we found that IL-17A–committed RORγt+ T cells and their IL-17A−RORγt+ counterparts both produced type 2 cytokines in response to tissue alarmins. Such cellular plasticity allows commensal-specific type 17 cells to promote IL-17A–mediated antimicrobial defense under homeostatic conditions, as well as tissue repair in an IL-13–dependent manner in the context of tissue injury. CONCLUSION Our work describes a tissue checkpoint that relies on the remarkable plasticity and adaptability of tissue-resident commensal-specific T cells. We propose that this feature may also have important implications in the etiology of tissue-specific inflammatory disorders. The extraordinary number of both commensal-derived antigens and T cells at barrier sites suggests that the ability of commensal-specific T cells to functionally adapt to injury may play a fundamental role in controlling tissue physiology."
71,"Elizabeth Wohlfert, Yasmine Belkaid","Role of endogenous and induced regulatory T cells during infections.",2008,"Journal of Clinical Immunology","Springer US","https://link.springer.com/article/10.1007/s10875-008-9248-6","",110,"2020-05-13 17:15:34","Journal article","10.1007/S10875-008-9248-6","","",28,6,707,715,71,5.92,36,2,12,"Background Various populations of regulatory cells, including Foxp3+ TReg, have been shown to play a central role in the maintenance of peripheral homeostasis and establishment of controlled immune responses."
67,"Vanessa Ridaura, Yasmine Belkaid","Gut microbiota: the link to your second brain.",2015,"Cell","Cell","http://europepmc.org/abstract/MED/25860600","",111,"2020-05-13 17:15:34","Journal article","10.1016/J.CELL.2015.03.033","","",161,2,193,194,67,13.40,34,2,5,"Serotonin is a highly ubiquitous signaling molecule that plays a role in the regulation of various physiological functions. Several lines of evidence, including the present work from Hsiao and colleagues, demonstrate that, in the gut, microbial-derived metabolites affect the production of serotonin that in turn impacts host physiological functions."
59,"Sean P Spencer, Sean P Spencer, Yasmine Belkaid","Dietary and commensal derived nutrients: shaping mucosal and systemic immunity",2012,"Current Opinion in Immunology","NIH Public Access","http://europepmc.org/articles/PMC3431603","",112,"2020-05-13 17:15:34","Journal article","10.1016/J.COI.2012.07.006","","",24,4,379,384,59,7.38,20,3,8,"The intestine serves as the primary site of nutrient absorption in the body while also harboring the highest burden of commensal microflora and representing a major portal of pathogen exposure. As such, the immune network of the intestine relies on both dietary and commensal derived signals to guide appropriate function. Recent advances highlight the role of dietary derived nutrients and commensal derived metabolites in shaping gastrointestinal immunity. In particular, vitamin A has been shown to have dominant and pleiotropic effects in the intestine. In addition, dietary derived AHR ligands and commensal derived metabolites are now emerging as important players in mucosal immunity. Thus nutrition, commensal microflora and the mucosal immune system are all intimately connected."
40,"Nicolas Dutzan, Nicolas Dutzan, Tetsuhiro Kajikawa, Loreto Abusleme, Loreto Abusleme, Teresa Greenwell-Wild, Carlos E. Zuazo, Tomoko Ikeuchi, Laurie Brenchley, Toshiharu Abe, Charlotte Hurabielle, Charlotte Hurabielle, Daniel Martin, Robert J. Morell, Alexandra F. Freeman, Vanja Lazarevic, Giorgio Trinchieri, Patricia I. Diaz, Steven M. Holland, Yasmine Belkaid, George Hajishengallis, Niki M. Moutsopoulos","A dysbiotic microbiome triggers TH17 cells to mediate oral mucosal immunopathology in mice and humans",2018,"Science Translational Medicine","American Association for the Advancement of Science","https://stm.sciencemag.org/content/10/463/eaat0797.full","",113,"2020-05-13 17:15:34","Journal article","10.1126/SCITRANSLMED.AAT0797","","",10,463,,,40,20.00,4,22,2,"Periodontitis is one of the most common human inflammatory diseases, yet the mechanisms that drive immunopathology and could be therapeutically targeted are not well defined. Here, we demonstrate an expansion of resident memory T helper 17 (T H 17) cells in human periodontitis. Phenocopying humans, T H 17 cells expanded in murine experimental periodontitis through local proliferation. Unlike homeostatic oral T H 17 cells, which accumulate in a commensal-independent and interleukin-6 (IL-6)–dependent manner, periodontitis-associated expansion of T H 17 cells was dependent on the local dysbiotic microbiome and required both IL-6 and IL-23. T H 17 cells and associated neutrophil accumulation were necessary for inflammatory tissue destruction in experimental periodontitis. Genetic or pharmacological inhibition of T H 17 cell differentiation conferred protection from immunopathology. Studies in a unique patient population with a genetic defect in T H 17 cell differentiation established human relevance for our murine experimental studies. In the oral cavity, human T H 17 cell defects were associated with diminished periodontal inflammation and bone loss, despite increased prevalence of recurrent oral fungal infections. Our study highlights distinct functions of T H 17 cells in oral immunity and inflammation and paves the way to a new targeted therapeutic approach for the treatment of periodontitis."
62,"Satoshi Nakamizo, Gyohei Egawa, Tetsuya Honda, Saeko Nakajima, Yasmine Belkaid, Kenji Kabashima","Commensal bacteria and cutaneous immunity.",2015,"Seminars in Immunopathology","Springer Berlin Heidelberg","https://link.springer.com/article/10.1007%2Fs00281-014-0452-6","",114,"2020-05-13 17:15:34","Journal article","10.1007/S00281-014-0452-6","","",37,1,73,80,62,12.40,10,6,5,"The skin is the human body’s largest organ and is home to a diverse and complex variety of innate and adaptive immune functions that protect against pathogenic invasion. Recent studies have demonstrated that cutaneous commensal bacteria modulated the host immune system. For example, Staphylococcus epidermidis, a skin commensal bacterium, has been demonstrated to induce cutaneous interferon (IFN)-γ- and interleukin (IL)-17A-producing T cells. In addition, cutaneous microbiota changes occur in the chronic inflammatory skin disorders, such as atopic dermatitis, and may influence the activity of skin diseases. In this article, we will review the recent findings related to the interactions of the commensal bacteria with skin homeostasis and discuss the role of the dysbiosis of these bacteria in the pathogenesis of skin diseases."
55,"John R. Grainger, Jason A. Hall, Nicolas Bouladoux, Guillaume Oldenhove, Yasmine Belkaid","Microbe–dendritic cell dialog controls regulatory T-cell fate",2010,"Immunological Reviews","NIH Public Access","http://europepmc.org/articles/PMC3404740","",115,"2020-05-13 17:15:34","Journal article","10.1111/J.0105-2896.2009.00880.X","","",234,1,305,316,55,5.50,11,5,10,"Each microenvironment is controlled by a specific set of regulatory elements that have to be finely and constantly tuned to maintain local homeostasis. These environments could be site specific, such as the gut environment, or induced by chronic exposure to microbes. Various populations of dendritic cells are central to the orchestration of this control. In this review, we discuss some new findings associating dendritic cells from defined compartments with the induction and control of regulatory T cells in the context of exposure to both commensal and pathogenic microbes."
56,"Yasmine Belkaid, Nicolas Bouladoux, Timothy W. Hand","Effector and memory T cell responses to commensal bacteria.",2013,"Trends in Immunology","NIH Public Access","http://europepmc.org/articles/PMC3733441","",116,"2020-05-13 17:15:34","Journal article","10.1016/J.IT.2013.03.003","","",34,6,299,306,56,8.00,19,3,7,"Barrier surfaces are home to a vast population of commensal organisms that together encode millions of proteins; each of them possessing several potential foreign antigens. Regulation of immune responses to this enormous antigenic load represents a tremendous challenge for the immune system. Tissues exposed to commensals have developed elaborate systems of regulation including specialized populations of resident lymphocytes that maintain barrier function and limit potential responses to commensal antigens. However, in settings of infection and inflammation these regulatory mechanisms are compromised and specific effector responses against commensal bacteria can develop. This review discusses the circumstances controlling the fate of commensal specific T cells and how dysregulation of these responses could lead to severe pathological outcomes."
59,"Yasmine Belkaid, Cheng Ming Sun, Nicolas Bouladoux","Parasites and immunoregulatory T cells",2006,"Current Opinion in Immunology","Elsevier Current Trends","http://www.ncbi.nlm.nih.gov/pubmed/16766171","",117,"2020-05-13 17:15:34","Journal article","10.1016/J.COI.2006.05.014","","",18,4,406,412,59,4.21,20,3,14,"Surviving a parasitic infection requires the generation of a controlled immune response. Failure to establish or to maintain homeostatic conditions usually causes disease. Investigation of the immunoregulatory network as the response to the parasitic process or induced by the parasite promises enormous therapeutic benefits for the control of parasitic diseases. Recent findings implicate various populations of regulatory T cells in this homeostatic regulation."
52,"Sylvie Bertholet, Alain Debrabant, Farhat Afrin, Elisabeth Caler, Susana Mendez, Khaled S. Tabbara, Yasmine Belkaid, David L. Sacks","Antigen Requirements for Efficient Priming of CD8+ T Cells by Leishmania major-Infected Dendritic Cells",2005,"Infection and Immunity","American Society for Microbiology","http://europepmc.org/articles/PMC1230980/","",118,"2020-05-13 17:15:34","Journal article","10.1128/IAI.73.10.6620-6628.2005","","",73,10,6620,6628,52,3.47,7,8,15,"CD4+ and CD8+ T-cell responses have been shown to be critical for the development and maintenance of acquired resistance to infections with the protozoan parasite Leishmania major. Monitoring the development of immunodominant or clonally restricted T-cell subsets in response to infection has been difficult, however, due to the paucity of known epitopes. We have analyzed the potential of L. major transgenic parasites, expressing the model antigen ovalbumin (OVA), to be presented by antigen-presenting cells to OVA-specific OT-II CD4+ or OT-I CD8+ T cells. Truncated OVA was expressed in L. major as part of a secreted or nonsecreted chimeric protein with L. donovani 3′ nucleotidase (NT-OVA). Dendritic cells (DC) but not macrophages infected with L. major that secreted NT-OVA could prime OT-I T cells to proliferate and release gamma interferon. A diminished T-cell response was observed when DC were infected with parasites expressing nonsecreted NT-OVA or with heat-killed parasites. Inoculation of mice with transgenic parasites elicited the proliferation of adoptively transferred OT-I T cells and their recruitment to the site of infection in the skin. Together, these results demonstrate the possibility of targeting heterologous antigens to specific cellular compartments in L. major and suggest that proteins secreted or released by L. major in infected DC are a major source of peptides for the generation of parasite-specific CD8+ T cells. The ability of L. major transgenic parasites to activate OT-I CD8+ T cells in vivo will permit the analysis of parasite-driven T-cell expansion, differentiation, and recruitment at the clonal level."
57,"Wenhui Wu, Luise Weigand, Yasmine Belkaid, Yasmine Belkaid, Susana Mendez, Susana Mendez","Immunomodulatory effects associated with a live vaccine against Leishmania major containing CpG oligodeoxynucleotides",2006,"European Journal of Immunology","WILEY‐VCH Verlag","http://europepmc.org/abstract/MED/17109471","",119,"2020-05-13 17:15:34","Journal article","10.1002/EJI.200636472","","",36,12,3238,3247,57,4.07,10,6,14,"The inoculation of live Leishmaniamajor to produce a lesion that heals (leishmanization) is to date the only vaccine against cutaneous leishmaniasis that has proven effective in humans, but it still has an unacceptable frequency of large ulcerating lesions that are slow to heal or, in rare cases, non-healing. We have previously shown that C57BL/6 mice vaccinated intradermally with 104 L. major/50 µg CpG oligodeoxynucleotides develop little or no dermal lesions and show early containment of parasite growth in the vaccination site, eliminating safety concerns related to the inoculation of live organisms. The addition of CpG to the live vaccine resulted in early activation of dermal dendritic cells and increased IL-6 production, as well as in a reduction in the accumulation of Foxp3+CD4+CD25+ regulatory T (Treg) cells that naturally occurs in the skin following Leishmania infection. Neutralization of IL-6 caused the development of larger lesions and increased local Treg cell numbers. Transfer of vaccine-primed dendritic cells into IL-6-deficient mice mitigated lesion development, indicating that IL-6 reconstitution limited pathology in the vaccination site."
54,"Stephan P. Rosshart, Jasmin Herz, Brian G. Vassallo, Ashli Hunter, Morgan K. Wall, Jonathan H. Badger, John A. McCulloch, Dimitrios G. Anastasakis, Aishe A. Sarshad, Irina Leonardi, Nicholas Collins, Joshua A. Blatter, Seong Ji Han, Samira Tamoutounour, Svetlana Potapova, Mark B. Foster St Claire, Wuxing Yuan, Shurjo K. Sen, Matthew S. Dreier, Benedikt Hild, Markus Hafner, David Wang, Iliyan D. Iliev, Yasmine Belkaid, Giorgio Trinchieri, Barbara Rehermann","Laboratory mice born to wild mice have natural microbiota and model human immune responses",2019,"Science","American Association for the Advancement of Science","https://profiles.wustl.edu/en/publications/laboratory-mice-born-to-wild-mice-have-natural-microbiota-and-mod","",120,"2020-05-13 17:15:34","Journal article","10.1126/SCIENCE.AAW4361","","",365,6452,461,,54,54.00,5,26,1,"INTRODUCTION Laboratory mice are a mainstay of biomedical research and have been instrumental for many important discoveries in the field of immunology. However, there are also major limitations, including conflicting results rooted in divergent microbiota among research facilities and the limited ability to predict the complex immune responses of humans. Recent studies have shown that conventional laboratory mice are too far removed from natural environmental conditions to faithfully mirror the physiology of free-living mammals such as humans. Mammals and their immune systems evolved to survive and thrive in a microbial world and behave differently in a sanitized environment. RATIONALE To generate a mouse model that more closely resembles the natural mammalian metaorganism with coevolved microbes and pathogens, we transferred C57BL/6 embryos into wild mice. This resulted in a colony of C57BL/6 mice, which we call “wildlings.” RESULTS Wildlings resembled wild mice and differed substantially from conventional laboratory mice with regard to their bacterial microbiome at important epithelial barrier sites (gut, skin, and vagina), their gut mycobiome and virome, and their level of pathogen exposure. The natural microbiota of wildlings were stable over multiple generations and resilient against antibiotic, dietary, and microbial challenges. Next, we delineated the immune landscape of wildlings, wild mice, and laboratory mice at immunologically important barrier sites (gut, skin, and vagina), a central nonlymphoid organ (liver), and a central lymphoid organ (spleen) by mass cytometry. Additionally, we characterized the blood immune cell profile by RNA sequencing. The differential contribution of microbial and host genomes in shaping the immune phenotype varied among tissues. Wildlings closely mirrored the wild mouse immune phenotype in the spleen and blood. Finally, we tested the translational research value of wildlings in a retrospective bench-to-bedside approach. This required well-documented, rodent-based studies that had failed upon transitioning to clinical trials in humans. We chose the CD28-superagonist (CD28SA) trial as representative for treatments targeting adaptive immune responses. Although CD28SA expanded anti-inflammatory regulatory T cells (Tregs) in laboratory mice and showed therapeutic effects in multiple models of autoimmune and inflammatory diseases, the first phase 1 clinical trial resulted in life-threatening activation of inflammatory T cells and cytokine storms. Similarly, the CD28SA treatment of wildlings, but not laboratory mice, resulted in an inflammatory cytokine response and lack of Treg expansion. As a representative for trials targeting innate immune responses, we chose anti–tumor necrosis factor–alpha (TNF-α) treatment (anti-TNF-α or TNF-receptor:Fc fusion protein) during septic shock, which was successful in animal models, but failed in humans. Anti–TNF-α treatment during lethal endotoxemia rescued laboratory mice, but not wildlings. Thus, wildlings better phenocopied human immune responses than did conventional laboratory mice in the two models studied. CONCLUSION The wildling model combines resilient natural microbiota and pathogens at all body sites and the tractable genetics of C57BL/6. Given the wide-ranging effects of microbiota on host physiology, natural microbiota-based models may benefit different research fields (e.g., metabolism and neurodegenerative diseases) and may also be applicable to other animals. Such models may enhance the validity and reproducibility of biomedical studies among research institutes, facilitate the discovery of disease mechanisms and treatments that cannot be studied in regular laboratory mice, and increase the translatability of immunological results to humans."
54,"Melanie S. Vacchio, Lie Wang, Lie Wang, Nicolas Bouladoux, Andrea C Carpenter, Yumei Xiong, Linus C. Williams, Elizabeth Wohlfert, Elizabeth Wohlfert, Ki Duk Song, Ki Duk Song, Yasmine Belkaid, Paul E. Love, Remy Bosselut","A ThPOK-LRF transcriptional node maintains the integrity and effector potential of post-thymic CD4+ T cells",2014,"Nature Immunology","Nature Research","https://www.europepmc.org/articles/PMC4251968/","",121,"2020-05-13 17:15:34","Journal article","10.1038/NI.2960","","",15,10,947,956,54,9.00,5,14,6,"The transcription factor ThPOK promotes CD4+ T cell differentiation in the thymus. Bosselut and colleagues show that ThPOK maintains CD4+ T lineage integrity and is required for proper TH1 and TH2 differentiation."
