Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
13,"Aldo Cordovapalomera, Cristian Tornador, Carles Falcon, Nuria Bargallo, Paolo Brambilla, Paolo Brambilla, Benedicto Crespofacorro, Gustavo Deco, Lourdes Fananas",Environmental factors linked to depression vulnerability are associated with altered cerebellar resting-state synchronization,2016,Scientific Reports,,https://air.unimi.it/handle/2434/460956,,203,06/05/2020 21:15,Journal article,10.1038/SREP37384,,,6,1,37384,,13,3.25,1,9,4,"Hosting nearly eighty percent of all human neurons, the cerebellum is functionally connected to large regions of the brain. Accumulating data suggest that some cerebellar resting-state alterations may constitute a key candidate mechanism for depressive psychopathology. While there is some evidence linking cerebellar function and depression, two topics remain largely unexplored. First, the genetic or environmental roots of this putative association have not been elicited. Secondly, while different mathematical representations of resting-state fMRI patterns can embed diverse information of relevance for health and disease, many of them have not been studied in detail regarding the cerebellum and depression. Here, high-resolution fMRI scans were examined to estimate functional connectivity patterns across twenty-six cerebellar regions in a sample of 48 identical twins (24 pairs) informative for depression liability. A network-based statistic approach was employed to analyze cerebellar functional networks built using three methods: the conventional approach of filtered BOLD fMRI time-series, and two analytic components of this oscillatory activity (amplitude envelope and instantaneous phase). The findings indicate that some environmental factors may lead to depression vulnerability through alterations of the neural oscillatory activity of the cerebellum during resting-state. These effects may be observed particularly when exploring the amplitude envelope of fMRI oscillations."
13,"Marco Loh, Anitha Pasupathy, Earl K Miller, Gustavo Deco",Neurodynamics of the prefrontal cortex during conditional visuomotor associations,2008,Journal of Cognitive Neuroscience,,http://cognet.mit.edu/journal/10.1162/jocn.2008.20031,,204,06/05/2020 21:15,Journal article,10.1162/JOCN.2008.20031,,,20,3,421,431,13,1.08,3,4,12,"The prefrontal cortex is believed to be important for cognitive control, working memory, and learning. It is known to play an important role in the learning and execution of conditional visuomotor associations, a cognitive task in which stimuli have to be associated with actions by trial-and-error learning. In our modeling study, we sought to integrate several hypotheses on the function of the prefrontal cortex using a computational model, and compare the results to experimental data. We constructed a module of prefrontal cortex neurons exposed to two different inputs, which we envision to originate from the inferotemporal cortex and the basal ganglia. We found that working memory properties do not describe the dominant dynamics in the prefrontal cortex, but the activation seems to be transient, probably progressing along a pathway from sensory to motor areas. During the presentation of the cue, the dynamics of the prefrontal cortex is bistable, yielding a distinct activation for correct and error trails. We find that a linear change in network parameters relates to the changes in neural activity in consecutive correct trials during learning, which is important evidence for the underlying learning mechanisms."
13,"Gustavo Deco, Per E Roland",The role of multi-area interactions for the computation of apparent motion,2010,NeuroImage,,http://europepmc.org/abstract/MED/20303411,,205,06/05/2020 21:15,Journal article,10.1016/J.NEUROIMAGE.2010.03.032,,,51,3,1018,1026,13,1.3,7,2,10,"Apparent motion (AM) is a robust visual illusion, in which fast displays of static objects in successively different positions elicit the perception of object motion. Neurons in higher order areas 21 and 19 compute object motion under such conditions and send feedback to early visual areas 18 and 17, which is instrumental in eliciting computation of motion in those very areas. To explore the computational dynamics of AM, we made a neural field model consisting of two one-dimensional rings of simple neurons expressing firing rates, one for areas 17/18 and one for areas 19/21. The model neurons, without any orientation or direction selectivity, computed apparent motion for the range of space-timings of stimuli associated with short- and long-range AM in humans. The computation of long-range AM in 17/18 required two model areas and the presence of feedback and conduction/computation delays between those areas. As in the in vivo experiments of long-range AM, the stationary stimuli were initially mapped as stationary in model area 17/18, but after the feedback also these lower areas computed AM. The dynamics of the two-area network produces short-range and long-range apparent motion for a large range of feedback strengths and a small range of lateral excitation near the bifurcation to an amplitude instability. The computation of AM in higher order areas was due to the neurons in these areas having large receptive fields as a consequence of divergent feed-forward connectivity. This implies that these areas compute long-range AM when early areas 17 and 18 do not, and therefore higher order areas must enslave lower order areas to compute the same, if the whole network is to arrive at a coherent perceptual solution."
13,"Gustavo Deco, Jurgen Ebmeyer",Coarse coding resource-allocating network,1993,Neural Computation,,http://cognet.mit.edu/journal/10.1162/neco.1993.5.1.105,,206,06/05/2020 21:15,Journal article,10.1162/NECO.1993.5.1.105,,,5,1,105,114,13,0.48,7,2,27,"In recent years localized receptive fields have been the subject of intensive research, due to their learning speed and efficient reconstruction of hypersurfaces. A very efficient implementation for such a network was proposed recently by Platt (1991). This resource-allocating network (RAN) allocates a new neuron whenever an unknown pattern is presented at its input layer. In this paper we introduce a new network architecture and learning paradigm. The aim of our approach is to incorporate ""coarse coding"" to the resource-allocating network. The network presented here provides for each input coordinate a separate layer, which consists of one-dimensional, locally tuned gaussian neurons. In the following layer multidimensional receptive fields are built by using pi-neurons. Linear neurons aggregate the outputs of the pi-neurons in order to approximate the required input-output mapping. The learning process follows the ideas of the resource-allocating network of Platt but due to the extended architecture of our network other improvements of the learning process had to be defined. Compared to the resource-allocating network a more compact network with comparable accuracy is obtained."
13,"Gustavo Deco, N Grun",An approximate description of the double capture process in He2+ + He collisions with static correlation,1991,European Physical Journal D,,https://link.springer.com/article/10.1007/BF01426595,,207,06/05/2020 21:15,Journal article,10.1007/BF01426595,,,18,4,339,343,13,0.45,7,2,29,It is shown that the process of resonant double electron capture in high energy He2++He collisions can be approximately described by a sum over products of one-electron CDW amplitudes. The summation coefficients are determined by stationary ground-state calculations with CI wavefunctions. Total and differential cross sections are calculated and compared with experimental values.
12,"Mohit H Adhikari, Anjali Raja Beharelle, Alessandra Griffa, Alessandra Griffa, Patric Hagmann, Patric Hagmann, Ana Solodkin, Anthony R Mcintosh, Steven L Small, Gustavo Deco",Computational Modeling of Resting-State Activity Demonstrates Markers of Normalcy in Children with Prenatal or Perinatal Stroke,2015,The Journal of Neuroscience,,http://europepmc.org/articles/PMC4589568,,208,06/05/2020 21:15,Journal article,10.1523/JNEUROSCI.4560-14.2015,,,35,23,8914,8924,12,2.4,1,10,5,"Children who sustain a prenatal or perinatal brain injury in the form of a stroke develop remarkably normal cognitive functions in certain areas, with a particular strength in language skills. A dominant explanation for this is that brain regions from the contralesional hemisphere “take over” their functions, whereas the damaged areas and other ipsilesional regions play much less of a role. However, it is difficult to tease apart whether changes in neural activity after early brain injury are due to damage caused by the lesion or by processes related to postinjury reorganization. We sought to differentiate between these two causes by investigating the functional connectivity (FC) of brain areas during the resting state in human children with early brain injury using a computational model. We simulated a large-scale network consisting of realistic models of local brain areas coupled through anatomical connectivity information of healthy and injured participants. We then compared the resulting simulated FC values of healthy and injured participants with the empirical ones. We found that the empirical connectivity values, especially of the damaged areas, correlated better with simulated values of a healthy brain than those of an injured brain. This result indicates that the structural damage caused by an early brain injury is unlikely to have an adverse and sustained impact on the functional connections, albeit during the resting state, of damaged areas. Therefore, these areas could continue to play a role in the development of near-normal function in certain domains such as language in these children."
12,"Tristan J Webb, Edmund T Rolls, Gustavo Deco, Jianfeng Feng",Noise in attractor networks in the brain produced by graded firing rate representations,2011,PLOS ONE,,http://europepmc.org/articles/PMC3169549/,,209,06/05/2020 21:15,Journal article,10.1371/JOURNAL.PONE.0023630,,,6,9,,,12,1.33,3,4,9,"Representations in the cortex are often distributed with graded firing rates in the neuronal populations. The firing rate probability distribution of each neuron to a set of stimuli is often exponential or gamma. In processes in the brain, such as decision-making, that are influenced by the noise produced by the close to random spike timings of each neuron for a given mean rate, the noise with this graded type of representation may be larger than with the binary firing rate distribution that is usually investigated. In integrate-and-fire simulations of an attractor decision-making network, we show that the noise is indeed greater for a given sparseness of the representation for graded, exponential, than for binary firing rate distributions. The greater noise was measured by faster escaping times from the spontaneous firing rate state when the decision cues are applied, and this corresponds to faster decision or reaction times. The greater noise was also evident as less stability of the spontaneous firing state before the decision cues are applied. The implication is that spiking-related noise will continue to be a factor that influences processes such as decision-making, signal detection, short-term memory, and memory recall even with the quite large networks found in the cerebral cortex. In these networks there are several thousand recurrent collateral synapses onto each neuron. The greater noise with graded firing rate distributions has the advantage that it can increase the speed of operation of cortical circuitry."
12,"Jan Storck, Jan Storck, Frank Jakel, Gustavo Deco",Temporal clustering with spiking neurons and dynamic synapses: towards technological applications,2001,Neural Networks,,http://ci.nii.ac.jp/naid/10008965266,,210,06/05/2020 21:15,Journal article,10.1016/S0893-6080(00)00101-5,,,14,3,275,285,12,0.63,3,4,19,"We apply spiking neurons with dynamic synapses to detect temporal patterns in a multi-dimensional signal. We use a network of integrate-and-fire neurons, fully connected via dynamic synapses, each of which is given by a biologically plausible dynamical model based on the exact pre- and post-synaptic spike timing. Dependent on their adaptable configuration (learning) the synapses automatically implement specific delays. Hence, each output neuron with its set of incoming synapses works as a detector for a specific temporal pattern. The whole network functions as a temporal clustering mechanism with one output per input cluster. The classification capability is demonstrated by illustrative examples including patterns from Poisson processes and the analysis of speech data."
12,"Christian Nager, Christian Nager, Jan Storck, Jan Storck, Gustavo Deco, Gustavo Deco",Speech recognition with spiking neurons and dynamic synapses: a model motivated by the human auditory pathway,2002,Neurocomputing,,https://www.sciencedirect.com/science/article/pii/S0925231202004940,,211,06/05/2020 21:15,Journal article,10.1016/S0925-2312(02)00494-0,,,44,,937,942,12,0.67,2,6,18,"Abstract We present a biologically motivated system for auditory signal processing and speech perception. In a novel approach, a model of the human cochlea is combined with a network of spiking neurons and dynamic synapses. The cochlea model continuously transforms the raw acoustic waveforms to multi-channel spike patterns. The frequency and temporal information is thereby coded similar to the auditory nerve. A network of spiking neurons and dynamic synapses is able to learn these spatio-temporal patterns by establishing characteristic delay structures in its connections due to synaptic plasticity."
12,"Gustavo Deco, J Hanssen, R D Rivarola",Application of a first-Born-type approximation for 2l-electron capture in ion-atom collisions,1986,Journal of Physics B,,http://iopscience.iop.org/0022-3700/19/18/008?recenthistorytab=viewed,,212,06/05/2020 21:15,Journal article,10.1088/0022-3700/19/18/008,,,19,18,,,12,0.35,4,3,34,"Calculations for electron capture to the nl=2l (l=0,1) states in bare ion-atom collisions are presented using a recently developed first Born-type approximation. The evaluations of total cross sections for proton impact on hydrogen and helium targets are compared with other theoretical and experimental results."
11,"Gustavo Deco, Josephine Cruzat, Joana Cabral, Joana Cabral, Joana Cabral, Enzo Tagliazucchi, Helmut Laufs, N K Logothetis, N K Logothetis, Morten L Kringelbach, Morten L Kringelbach, Morten L Kringelbach",Awakening: Predicting external stimulation to force transitions between different brain states,2019,Proceedings of the National Academy of Sciences of the United States of America,,https://pure.mpg.de/pubman/item/item_3165927_4/component/file_3192304/Deco_Cruzat_Cabral_2019.pdf,,213,06/05/2020 21:15,Journal article,10.1073/PNAS.1905534116,,,116,36,18088,18097,11,11,1,12,1,"A fundamental problem in systems neuroscience is how to force a transition from one brain state to another by external driven stimulation in, for example, wakefulness, sleep, coma, or neuropsychiatric diseases. This requires a quantitative and robust definition of a brain state, which has so far proven elusive. Here, we provide such a definition, which, together with whole-brain modeling, permits the systematic study in silico of how simulated brain stimulation can force transitions between different brain states in humans. Specifically, we use a unique neuroimaging dataset of human sleep to systematically investigate where to stimulate the brain to force an awakening of the human sleeping brain and vice versa. We show where this is possible using a definition of a brain state as an ensemble of “metastable substates,” each with a probabilistic stability and occurrence frequency fitted by a generative whole-brain model, fine-tuned on the basis of the effective connectivity. Given the biophysical limitations of direct electrical stimulation (DES) of microcircuits, this opens exciting possibilities for discovering stimulation targets and selecting connectivity patterns that can ensure propagation of DES-induced neural excitation, potentially making it possible to create awakenings from complex cases of brain injury."
11,"Rikkert Hindriks, Xerxes D Arsiwalla, T Panagiotaropoulos, T Panagiotaropoulos, T Panagiotaropoulos, Michel Besserve, Paul F M J Verschure, N K Logothetis, Gustavo Deco",Discrepancies between Multi-Electrode LFP and CSD Phase-Patterns: A Forward Modeling Study,2016,Frontiers in Neural Circuits,,https://core.ac.uk/display/87907716,,214,06/05/2020 21:15,Journal article,10.3389/FNCIR.2016.00051,,,10,51,51,51,11,2.75,1,9,4,"Multi-electrode recordings of local field potentials (LFP's) provide the opportunity to investigate the spatiotemporal organization of neural activity on the scale of several millimeters. In particular, the phases of oscillatory LFP's allow studying the coordination of neural oscillations in time and space and to tie it to cognitive processing. Given the computational roles of LFP phases, it is important to know how they relate to the phases of the underlying current source densities (CSD's) that generate them. Although CSD's and LFP's are distinct physical quantities, they are often (implicitly) identified when interpreting experimental observations.That this identification is problematic is clear from the fact that LFP phases change when switching to different electrode montages, while the underlying CSD phases remain unchanged. In this study we use a volume-conductor model to characterize discrepancies between LFP and CSD phase-patterns, to identify the contributing factors, and to assess the effect of different electrode montages. Although we focus on cortical LFP's recorded with two-dimensional (Utah) arrays, our findings are also relevant for other electrode configurations. We found that the main factors that determine the discrepancy between CSD and LFP phase-patterns are the frequency of the neural oscillations and the extent to which the laminar CSD profile is balanced. Furthermore, the presence of laminar phase-differences in cortical oscillations, as commonly observed in experiments, precludes identifying LFP phases with those of the oscillations at a given cortical depth. This observation potentially complicates the interpretation of spike-LFP coherence and spike-triggered CSD averages. With respect to reference strategies, we found that the average-reference montage leads to larger discrepancies between LFP and CSD phases as compared with the referential montage, while the Laplacian montage reduces these discrepancies."
11,"Dafnis Batalle, Dafnis Batalle, Emma Munozmoreno, Cristian Tornador, Nuria Bargallo, Gustavo Deco, E Eixarch, E Eixarch, Eduard Gratacos, Eduard Gratacos",Altered resting-state whole-brain functional networks of neonates with intrauterine growth restriction,2016,Cortex,,http://diposit.ub.edu/dspace/handle/2445/127971,,216,06/05/2020 21:15,Journal article,10.1016/J.CORTEX.2016.01.012,,,77,,119,131,11,2.75,1,10,4,"The feasibility to use functional MRI (fMRI) during natural sleep to assess low-frequency basal brain activity fluctuations in human neonates has been demonstrated, although its potential to characterise pathologies of prenatal origin has not yet been exploited. In the present study, we used intrauterine growth restriction (IUGR) as a model of altered neurodevelopment due to prenatal condition to show the suitability of brain networks to characterise functional brain organisation at neonatal age. Particularly, we analysed resting-state fMRI signal of 20 neonates with IUGR and 13 controls, obtaining whole-brain functional networks based on correlations of blood oxygen level-dependent (BOLD) signal in 90 grey matter regions of an anatomical atlas (AAL). Characterisation of the networks obtained with graph theoretical features showed increased network infrastructure and raw efficiencies but reduced efficiency after normalisation, demonstrating hyper-connected but sub-optimally organised IUGR functional brain networks. Significant association of network features with neurobehavioral scores was also found. Further assessment of spatiotemporal dynamics displayed alterations into features associated to frontal, cingulate and lingual cortices. These findings show the capacity of functional brain networks to characterise brain reorganisation from an early age, and their potential to develop biomarkers of altered neurodevelopment."
11,"Eirini Mavritsaki, Dietmar Heinke, Gustavo Deco, Glyn W Humphreys",Simulating posterior parietal damage in a biologically plausible framework: Neuropsychological tests of the search over time and space model,2009,Cognitive Neuropsychology,,http://www.tandfonline.com/doi/full/10.1080/02643290903424329,,217,06/05/2020 21:15,Journal article,10.1080/02643290903424329,,,26,4,343,390,11,1,3,4,11,"The search over time and space (sSoTS) model attempts to simulate both the spatial and the temporal aspects of human visual search using spiking level neurons, which incorporate some biologically plausible aspects of neuronal firing. The model contains pools of units that (a) code basic features of objects, presumed to reside in the ventral visual stream, and (b) respond in a feature-independent way to stimulation at their location, presumed to operate in the posterior parietal cortex. We examined the effects of selective lesioning neurons responding to one side of the location map. Unilateral damage introduced spatial biases into selection that affected conjunction more than single-feature search. In addition, there was an impaired ability to segment stimuli over time as well as space (e.g., in preview search). These results match previously reported data on patients with posterior parietal lesions. In addition we show that spatial biases in selection increase under conditions in which there is decreased..."
11,"Hernando Santamariagarcia, Mario Pannunzi, Alba Ayneto, Gustavo Deco, Nuria Sebastiangalles","“If you are good, I get better”: the role of social hierarchy in perceptual decision-making",2014,Social Cognitive and Affective Neuroscience,,http://europepmc.org/articles/PMC4187260,,218,06/05/2020 21:15,Journal article,10.1093/SCAN/NST133,,,9,10,1489,1497,11,1.83,2,5,6,"So far, it was unclear if social hierarchy could influence sensory or perceptual cognitive processes. We evaluated the effects of social hierarchy on these processes using a basic visual perceptual decision task. We constructed a social hierarchy where participants performed the perceptual task separately with two covertly simulated players (superior, inferior). Participants were faster (better) when performing the discrimination task with the superior player. We studied the time course when social hierarchy was processed using event-related potentials and observed hierarchical effects even in early stages of sensory-perceptual processing, suggesting early top–down modulation by social hierarchy. Moreover, in a parallel analysis, we fitted a drift-diffusion model (DDM) to the results to evaluate the decision making process of this perceptual task in the context of a social hierarchy. Consistently, the DDM pointed to nondecision time (probably perceptual encoding) as the principal period influenced by social hierarchy."
11,"Rita Almeida, Gustavo Deco, Martin Stetter",Modular biased-competition and cooperation: a candidate mechanism for selective working memory,2004,European Journal of Neuroscience,,http://onlinelibrary.wiley.com/doi/10.1111/j.1460-9568.2004.03726.x/full,,219,06/05/2020 21:15,Journal article,10.1111/J.1460-9568.2004.03726.X,,,20,10,2789,2803,11,0.69,4,3,16,"Prefrontal cortex (PFC) has been suggested to play an important role in executive cognitive functions, participating in planning and controlling behaviour. The results of several recent electrophysiological studies indicate that PFC might be involved not only in the active maintenance of information but in doing so in a context- or task-dependent manner. In a delayed-match-to-sample paradigm, recordings from neurons in the PFC showed their ability to selectively represent information, which is needed for task completion, suggesting that task-irrelevant information does not access working memory. We present a neurodynamical computational model of a part of the PFC to account for the selective representation of information in working memory. We show that a network of biological realistic integrate-and-fire excitatory and inhibitory neurons, implementing the mechanisms of local or modular biased-competition, which is transmitted through cooperation to different subsets of neuronal pools, can explain the formation of selective context-dependent working memory. The modes of operation of the network are characterized and the corresponding parameter settings revealed. Modular competition and cooperation might constitute general mechanisms for implementing context-dependent formation of working memory."
11,"Dietmar Heinke, Gustavo Deco, Josef Zihl, Glyn W Humphreys",A Computational Neuroscience Account of Visual Neglect,2002,Neurocomputing,,http://pubman.mpdl.mpg.de/pubman/item/escidoc:1645450,,220,06/05/2020 21:15,Journal article,10.1016/S0925-2312(02)00477-0,,,44,,811,816,11,0.61,3,4,18,"Abstract On the basis of a computational and neurodynamical model, we investigate a cognitive impairment in stroke patients termed visual neglect. The model is based on the “biased competition hypothesis” and is structured in several network modules which are related to the dorsal and ventral pathway in the visual cortex. By damaging the model, visual neglect can be simulated and explained as an unbalanced neurodynamical competition. We predict that acquiring knowledge of objects can increase the frequency of saccades to previously ignored object parts. This prediction is confirmed in a single case study by monitoring eye movements of a neglect patient."
11,"Gustavo Deco, Edmund T Rolls, Josef Zihl",A neurodynamical model of visual attention,2005,Neurobiology of Attention,,https://philpapers.org/rec/DECANM,,221,06/05/2020 21:15,Journal article,10.1016/B978-012375731-9/50101-4,,,,,593,599,11,0.73,4,3,15,"We describe a computational neuroscience approach to the role of attention in visual object perception. Neurodynamics, based on the mean field and integrate-and-fire methods, is used to provide a quantitative formulation for the dynamical evolution of single neurons, neural networks, and coupled modules of networks. We explicitly model the feed-forward (bottom-up) and feedback (top-down) interactions between posterior brain areas (V1; V2; V4, inferior temporal cortex, (IT); and parietal cortex, (PP) and anterior (prefrontal cortex, (PFC)) brain areas. We assume that top-down processes operate using biased competition to implement attentional effects in earlier cortical processing areas. The computational model shows how attentional effects important in, for example, visual search may be implemented in the brain, shows that some serial attentional effects can be accounted for by different difficulties of constraint satisfaction in a purely parallel dynamical system, and makes predictions at the single-neuron, fMRI, and brain-lesion levels of investigation."
11,"Gustavo Deco, Bernd Schurmann",Spatiaotemporal coding in the cortex: information flow-based learning in spiking neural networks,1999,Neural Computation,,http://cognet.mit.edu/journal/10.1162/089976699300016502,,222,06/05/2020 21:15,Journal article,10.1162/089976699300016502,,,11,4,919,934,11,0.52,6,2,21,We introduce a learning paradigm for networks of integrate-and-fire spiking neurons that is based on an information-theoretic criterion. This criterion can be viewed as a first principle that demonstrates the experimentally observed fact that cortical neurons display synchronous firing for some stimuli and not for others. The principle can be regarded as the postulation of a nonparametric reconstruction method as optimization criteria for learning the required functional connectivity that justifies and explains synchronous firing for binding of features as a mechanism for spatiotemporal coding. This can be expressed in an information-theoretic way by maximizing the discrimination ability between different sensory inputs in minimal time.
11,"Gustavo Deco, Bernd Schurmann",The coding of information by spiking neurons: an analytical study,1998,Network: Computation In Neural Systems,,http://www.ncbi.nlm.nih.gov/pubmed/9861992,,223,06/05/2020 21:15,Journal article,10.1088/0954-898X_9_3_002,,,9,3,303,317,11,0.5,6,2,22,"We analyse analytically the coding of information by a spiking neuron. The emphasis is on the question of how many spikes are necessary for the reliable discrimination of two different input signals. The discrimination ability is measured by the second-order Renyi mutual information between the random variable describing the name of the signal and a sequence of n output spikes. Analysing this measure as a function of n, we study the coding strategy of a single spiking neuron, with the following main results. A small number of output spikes is required for efficient discrimination of input signals, i.e. for encoding them, if the separation is easy; a large number of output spikes is required in the difficult case of separation of very similar input signals. Three different versions of the spike response model of a single neuron are studied. The approach presented can be regarded as a non-parametric version of the reconstruction method of Bialek."
11,"Gustavo Deco, Bernd Schurmann",Neural learning of chaotic dynamics,1995,Neural Processing Letters,,https://link.springer.com/article/10.1007/BF02312352,,224,06/05/2020 21:15,Journal article,10.1007/BF02312352,,,2,2,23,26,11,0.44,6,2,25,"In recent years, considerable progress has been made in modeling chaotic time series with neural networks. Most of the work concentrates on the development of architectures and learning paradigms that minimize the prediction error. A more detailed analysis of modeling chaotic systems involves the calculation of the dynamical invariants which characterize a chaotic attractor. The features of the chaotic attractor are captured during learning only if the neural network learns the dynamical invariants. The two most important of these are the largest Lyapunov exponent which contains information on how far in the future predictions are possible, and the Correlation or Fractal Dimension which indicates how complex the dynamical system is. An additional useful quantity is the power spectrum of a time series which characterizes the dynamics of the system as well, and this in a more thorough form than the prediction error does."
11,"A E Martinez, Gustavo Deco, R D Rivarola, P D Fainstein",Electron capture and ionization in atomic collisions,1989,Nuclear Instruments & Methods in Physics Research Section B-beam Interactions With Materials and Atoms,,https://www.sciencedirect.com/science/article/pii/0168583X89900748,,225,06/05/2020 21:15,Journal article,10.1016/0168-583X(89)90074-8,,,43,1,24,28,11,0.35,3,4,31,"Abstract The Continuum Distorted Wave-Eikonal Initial State method previously introduced to describe electron capture and ionization in asymmetric collisions is here applied to study the quasisymmetric reaction H+ + He+. Moreover, the H+ +Ne reaction is analysed with the purpose of estimating the ability of the theory to represent different physical mechanisms such as binding and polarization effects arising in the ionization case."
10,"Victor M Saenger, Adrian Poncealvarez, Mohit H Adhikari, Patric Hagmann, Patric Hagmann, Gustavo Deco, Maurizio Corbetta",Linking Entropy at Rest with the Underlying Structural Connectivity in the Healthy and Lesioned Brain,2018,Cerebral Cortex,,http://europepmc.org/abstract/MED/28981635,,226,06/05/2020 21:15,Journal article,10.1093/CERCOR/BHX176,,,28,8,2948,2958,10,5,1,7,2,"In this work, G.D. was supported by the ERC Advanced Grant DYSTRUCTURE (n. 295129), by the Spanish Research Project PSI2016-75688-P (AEI/FEDER) and by the European Union’s Horizon 2020 research and innovation program under grant agreement n. 720270 (HBP SGA1). M.A. was supported by the ERC Advanced Grant DYSTRUCTURE (n. 295129). A.P.-A. was supported by a Juan de la Cierva fellowship (IJCI-2014–066) from the Spanish Ministry of Economy and Competitiveness. V.M.S. was supported by the Research Personnel Training program (PSI2013-42091-P) funded by the Spanish Ministry of Economy and Competitiveness."
10,"T J Van Hartevelt, T J Van Hartevelt, Joana Cabral, Joana Cabral, Arne Moller, James J Fitzgerald, Alexander L Green, Tipu Z Aziz, Tipu Z Aziz, Gustavo Deco, Morten L Kringelbach",Evidence from a rare case study for Hebbian-like changes in structural connectivity induced by long-term deep brain stimulation,2015,Frontiers in Behavioral Neuroscience,,http://europepmc.org/articles/PMC4485173,,227,06/05/2020 21:15,Journal article,10.3389/FNBEH.2015.00167,,,9,,167,167,10,2,1,11,5,"It is unclear whether Hebbian-like learning occurs at the level of long-range white matter connections in humans, i.e., where measurable changes in structural connectivity (SC) are correlated with changes in functional connectivity. However, the behavioral changes observed after deep brain stimulation (DBS) suggest the existence of such Hebbian-like mechanisms occurring at the structural level with functional consequences. In this rare case study, we obtained the full network of white matter connections of one patient with Parkinson’s disease (PD) before and after long-term DBS and combined it with a computational model of ongoing activity to investigate the effects of DBS-induced long-term structural changes. The results show that the long-term effects of DBS on resting-state functional connectivity is best obtained in the computational model by changing the structural weights from the subthalamic nucleus (STN) to the putamen and the thalamus in a Hebbian-like manner. Moreover, long-term DBS also significantly changed the SC towards normality in terms of model-based measures of segregation and integration of information processing, two key concepts of brain organization. This novel approach using computational models to model the effects of Hebbian-like changes in SC allowed us to causally identify the possible underlying neural mechanisms of long-term DBS using rare case study data. In time, this could help predict the efficacy of individual DBS targeting and identify novel DBS targets."
10,"Edmund T Rolls, Gustavo Deco",Non-reward neural mechanisms in the orbitofrontal cortex,2016,Cortex,,http://wrap.warwick.ac.uk/80546/,,229,06/05/2020 21:15,Journal article,10.1016/J.CORTEX.2016.06.023,,,83,,27,38,10,2.5,5,2,4,"Single neurons in the primate orbitofrontal cortex respond when an expected reward is not obtained, and behaviour must change. The human lateral orbitofrontal cortex is activated when non-reward, or loss occurs. The neuronal computation of this negative reward prediction error is fundamental for the emotional changes associated with non-reward, and with changing behaviour. Little is known about the neuronal mechanism. Here we propose a mechanism, which we formalize into a neuronal network model, which is simulated to enable the operation of the mechanism to be investigated. A single attractor network has a reward population (or pool) of neurons that is activated by expected reward, and maintain their firing until, after a time, synaptic depression reduces the firing rate in this neuronal population. If a reward outcome is not received, the decreasing firing in the reward neurons releases the inhibition implemented by inhibitory neurons, and this results in a second population of non-reward neurons to start and continue firing encouraged by the spiking-related noise in the network. If a reward outcome is received, this keeps the reward attractor active, and this through the inhibitory neurons prevents the non-reward attractor neurons from being activated. If an expected reward has been signalled, and the reward attractor neurons are active, their firing can be directly inhibited by a non-reward outcome, and the non-reward neurons become activated because the inhibition on them is released. The neuronal mechanisms in the orbitofrontal cortex for computing negative reward prediction error are important, for this system may be over-reactive in depression, under-reactive in impulsive behaviour, and may influence the dopaminergic ‘prediction error’ neurons."
10,"Anja Stemme, Gustavo Deco, Astrid Busch",The neurodynamics underlying attentional control in set shifting tasks,2007,Cognitive Neurodynamics,,http://europepmc.org/abstract/MED/19003517,,230,06/05/2020 21:15,Journal article,10.1007/S11571-007-9019-8,,,1,3,249,259,10,0.77,3,3,13,In this work we address key phenomena observed with classical set shifting tasks as the “Wisconsin Card Sorting Test” or the “Stroop” task: Different types of errors and increased response times reflecting decreased attention. A component of major importance in these tasks is referred to as the “attentional control” thought to be implemented by the prefrontal cortex which acts primarily by an amplification of task relevant information. This mode of operation is illustrated by a neurodynamical model developed for a new kind of set shifting experiment: The Wisconsin-Delayed-Match-to-Sample task combines uninstructed shifts as investigated in Wisconsin-like tasks with a Delayed-Match-to-Sample paradigm. These newly developed WDMS experiments in conjunction with the neurodynamical simulations are able to explain the reason for decreased attention in set shifting experiments as well the different consequences of decreased attention in tasks requiring bivalent yes/no responses compared to tasks requiring multivalent responses.
